salesheader_key,sales_order_id,customer_key,territory_key,salesperson_key,shipmethod_key,order_date_key,ship_date_key,due_date_key,subtotal,tax_amount,freight,total_due,days_to_ship,online_order_flag,order_number
25440,69098,8614,7,,1,20140327,20140403,20140408,2439.97,195.1976,60.9993,2696.1669,7,true,SO69098
25441,69099,18094,8,,1,20140327,20140403,20140408,2369.96,189.5968,59.249,2618.8058,7,true,SO69099
25442,69100,9131,7,,1,20140327,20140403,20140408,2523.92,201.9136,63.098,2788.9316,7,true,SO69100
25443,69101,847,8,,1,20140327,20140403,20140408,1759.97,140.7976,43.9993,1944.7669,7,true,SO69101
25444,69102,1165,8,,1,20140327,20140403,20140408,1759.97,140.7976,43.9993,1944.7669,7,true,SO69102
25445,69103,3941,4,,1,20140327,20140403,20140408,8.99,0.7192,0.2248,9.934,7,true,SO69103
25446,69104,6935,6,,1,20140327,20140403,20140408,38.98,3.1184,0.9745,43.0729,7,true,SO69104
25447,69105,16671,4,,1,20140327,20140403,20140408,122.95,9.836,3.0738,135.8598,7,true,SO69105
25448,69106,7555,4,,1,20140327,20140403,20140408,2.29,0.1832,0.0573,2.5305,7,true,SO69106
25449,69107,12205,4,,1,20140327,20140403,20140408,68.97,5.5176,1.7243,76.2119,7,true,SO69107
25450,69108,1632,6,,1,20140327,20140403,20140408,67.59,5.4072,1.6898,74.687,7,true,SO69108
25451,69109,15277,6,,1,20140327,20140403,20140408,23.97,1.9176,0.5993,26.4869,7,true,SO69109
25452,69110,2169,1,,1,20140327,20140403,20140408,9.99,0.7992,0.2498,11.039,7,true,SO69110
25453,69111,6153,6,,1,20140327,20140403,20140408,123.98,9.9184,3.0995,136.9979,7,true,SO69111
25454,69112,17868,1,,1,20140327,20140403,20140408,39.98,3.1984,0.9995,44.1779,7,true,SO69112
25455,69113,18373,4,,1,20140327,20140403,20140408,4.99,0.3992,0.1248,5.514,7,true,SO69113
25456,69114,8015,1,,1,20140327,20140403,20140408,7.28,0.5824,0.182,8.0444,7,true,SO69114
25457,69115,3069,1,,1,20140327,20140403,20140408,7.28,0.5824,0.182,8.0444,7,true,SO69115
25458,69116,2605,10,,1,20140327,20140403,20140408,7.28,0.5824,0.182,8.0444,7,true,SO69116
25459,69117,5719,7,,1,20140327,20140403,20140408,56.97,4.5576,1.4243,62.9519,7,true,SO69117
25460,69118,14941,8,,1,20140327,20140403,20140408,56.97,4.5576,1.4243,62.9519,7,true,SO69118
25461,69119,1208,7,,1,20140327,20140403,20140408,50.23,4.0184,1.2558,55.5042,7,true,SO69119
25462,69120,18108,7,,1,20140327,20140403,20140408,71.58,5.7264,1.7895,79.0959,7,true,SO69120
25463,69121,8506,7,,1,20140327,20140403,20140408,68.97,5.5176,1.7243,76.2119,7,true,SO69121
25464,69122,14917,8,,1,20140327,20140403,20140408,4.99,0.3992,0.1248,5.514,7,true,SO69122
25465,69123,11229,6,,1,20140327,20140403,20140408,198.99,15.9192,4.9748,219.884,7,true,SO69123
25466,69124,10070,6,,1,20140327,20140403,20140408,42.28,3.3824,1.057,46.7194,7,true,SO69124
25467,69125,11255,6,,1,20140327,20140403,20140408,21.98,1.7584,0.5495,24.2879,7,true,SO69125
25468,69126,8279,4,,1,20140327,20140403,20140408,56.97,4.5576,1.4243,62.9519,7,true,SO69126
25469,69127,1619,6,,1,20140327,20140403,20140408,85.48,6.8384,2.137,94.4554,7,true,SO69127
25470,69128,16802,6,,1,20140327,20140403,20140408,548.98,43.9184,13.7245,606.6229,7,true,SO69128
25471,69129,18565,1,,1,20140327,20140403,20140408,2294.99,183.5992,57.3748,2535.964,7,true,SO69129
25472,69130,4061,4,,1,20140327,20140403,20140408,2341.97,187.3576,58.5493,2587.8769,7,true,SO69130
25473,69131,5858,4,,1,20140327,20140403,20140408,2341.97,187.3576,58.5493,2587.8769,7,true,SO69131
25474,69132,13270,6,,1,20140327,20140403,20140408,2362.27,188.9816,59.0568,2610.3084,7,true,SO69132
25475,69133,6915,4,,1,20140327,20140403,20140408,2341.97,187.3576,58.5493,2587.8769,7,true,SO69133
25476,69134,6867,6,,1,20140327,20140403,20140408,2439.99,195.1992,60.9998,2696.189,7,true,SO69134
25477,69135,4709,9,,1,20140327,20140403,20140408,2438.48,195.0784,60.962,2694.5204,7,true,SO69135
25478,69136,459,9,,1,20140327,20140403,20140408,2436.97,194.9576,60.9243,2692.8519,7,true,SO69136
25479,69137,4971,9,,1,20140327,20140403,20140408,1700.99,136.0792,42.5248,1879.594,7,true,SO69137
25480,69138,14703,9,,1,20140327,20140403,20140408,1714.97,137.1976,42.8743,1895.0419,7,true,SO69138
25481,69139,12499,9,,1,20140327,20140403,20140408,1735.98,138.8784,43.3995,1918.2579,7,true,SO69139
25482,69140,11608,9,,1,20140327,20140403,20140408,564.48,45.1584,14.112,623.7504,7,true,SO69140
25483,69141,5209,9,,1,20140327,20140403,20140408,2475.95,198.076,61.8988,2735.9248,7,true,SO69141
25484,69142,10880,9,,1,20140327,20140403,20140408,2479.94,198.3952,61.9985,2740.3337,7,true,SO69142
25485,69143,3832,9,,1,20140327,20140403,20140408,2518.98,201.5184,62.9745,2783.4729,7,true,SO69143
25486,69144,4839,4,,1,20140327,20140403,20140408,2419.06,193.5248,60.4765,2673.0613,7,true,SO69144
25487,69145,14569,4,,1,20140327,20140403,20140408,2452.04,196.1632,61.301,2709.5042,7,true,SO69145
25488,69146,7252,1,,1,20140327,20140403,20140408,2461.55,196.924,61.5388,2720.0128,7,true,SO69146
25489,69147,5247,1,,1,20140327,20140403,20140408,2393.06,191.4448,59.8265,2644.3313,7,true,SO69147
25490,69148,9379,6,,1,20140327,20140403,20140408,2384.07,190.7256,59.6018,2634.3974,7,true,SO69148
25491,69149,16373,1,,1,20140327,20140403,20140408,2443.55,195.484,61.0888,2700.1228,7,true,SO69149
25492,69150,9806,1,,1,20140327,20140403,20140408,2384.07,190.7256,59.6018,2634.3974,7,true,SO69150
25493,69151,11982,4,,1,20140327,20140403,20140408,548.98,43.9184,13.7245,606.6229,7,true,SO69151
25494,69152,18092,1,,1,20140327,20140403,20140408,562.96,45.0368,14.074,622.0708,7,true,SO69152
25495,69153,3733,1,,1,20140327,20140403,20140408,567.76,45.4208,14.194,627.3748,7,true,SO69153
25496,69154,8708,8,,1,20140327,20140403,20140408,1164.47,93.1576,29.1118,1286.7394,7,true,SO69154
25497,69155,12900,8,,1,20140327,20140403,20140408,578.46,46.2768,14.4615,639.1983,7,true,SO69155
25498,69156,14672,7,,1,20140327,20140403,20140408,2407.04,192.5632,60.176,2659.7792,7,true,SO69156
25499,69157,1153,9,,1,20140327,20140403,20140408,796.34,63.7072,19.9085,879.9557,7,true,SO69157
25500,69158,556,9,,1,20140327,20140403,20140408,889.8,71.184,22.245,983.229,7,true,SO69158
25501,69159,11068,9,,1,20140327,20140403,20140408,2393.06,191.4448,59.8265,2644.3313,7,true,SO69159
25502,69160,7577,9,,1,20140327,20140403,20140408,2398.05,191.844,59.9513,2649.8453,7,true,SO69160
25503,69161,8793,4,,1,20140328,20140404,20140409,13.98,1.1184,0.3495,15.4479,7,true,SO69161
25504,69162,4790,9,,1,20140328,20140404,20140409,24.99,1.9992,0.6248,27.614,7,true,SO69162
25505,69163,11293,9,,1,20140328,20140404,20140409,88.46,7.0768,2.2115,97.7483,7,true,SO69163
25506,69164,6398,9,,1,20140328,20140404,20140409,88.46,7.0768,2.2115,97.7483,7,true,SO69164
25507,69165,6274,9,,1,20140328,20140404,20140409,75.97,6.0776,1.8993,83.9469,7,true,SO69165
25508,69166,6234,9,,1,20140328,20140404,20140409,45.95,3.676,1.1488,50.7748,7,true,SO69166
25509,69167,1379,9,,1,20140328,20140404,20140409,64.26,5.1408,1.6065,71.0073,7,true,SO69167
25510,69168,15161,9,,1,20140328,20140404,20140409,123.98,9.9184,3.0995,136.9979,7,true,SO69168
25511,69169,4891,9,,1,20140328,20140404,20140409,23.97,1.9176,0.5993,26.4869,7,true,SO69169
25512,69170,17558,9,,1,20140328,20140404,20140409,49.99,3.9992,1.2498,55.239,7,true,SO69170
25513,69171,14302,9,,1,20140328,20140404,20140409,8.99,0.7192,0.2248,9.934,7,true,SO69171
25514,69172,2235,10,,1,20140328,20140404,20140409,791.47,63.3176,19.7868,874.5744,7,true,SO69172
25515,69173,2212,8,,1,20140328,20140404,20140409,2354.98,188.3984,58.8745,2602.2529,7,true,SO69173
25516,69174,16073,10,,1,20140328,20140404,20140409,2309.97,184.7976,57.7493,2552.5169,7,true,SO69174
25517,69175,13635,10,,1,20140328,20140404,20140409,636.94,50.9552,15.9235,703.8187,7,true,SO69175
25518,69176,12520,10,,1,20140328,20140404,20140409,1700.99,136.0792,42.5248,1879.594,7,true,SO69176
25519,69177,8166,6,,1,20140328,20140404,20140409,34.99,2.7992,0.8748,38.664,7,true,SO69177
25520,69178,8319,6,,1,20140328,20140404,20140409,53.99,4.3192,1.3498,59.659,7,true,SO69178
25521,69179,16106,2,,1,20140328,20140404,20140409,8.99,0.7192,0.2248,9.934,7,true,SO69179
25522,69180,717,4,,1,20140328,20140404,20140409,2.29,0.1832,0.0573,2.5305,7,true,SO69180
25523,69181,3391,6,,1,20140328,20140404,20140409,4.99,0.3992,0.1248,5.514,7,true,SO69181
25524,69182,1097,6,,1,20140328,20140404,20140409,166.28,13.3024,4.157,183.7394,7,true,SO69182
25525,69183,16315,4,,1,20140328,20140404,20140409,33.98,2.7184,0.8495,37.5479,7,true,SO69183
25526,69184,11203,6,,1,20140328,20140404,20140409,71.58,5.7264,1.7895,79.0959,7,true,SO69184
25527,69185,15200,6,,1,20140328,20140404,20140409,29.99,2.3992,0.7498,33.139,7,true,SO69185
25528,69186,17591,6,,1,20140328,20140404,20140409,49.97,3.9976,1.2493,55.2169,7,true,SO69186
25529,69187,2665,6,,1,20140328,20140404,20140409,94.46,7.5568,2.3615,104.3783,7,true,SO69187
25530,69188,6415,1,,1,20140328,20140404,20140409,94.48,7.5584,2.362,104.4004,7,true,SO69188
25531,69189,4381,1,,1,20140328,20140404,20140409,69.99,5.5992,1.7498,77.339,7,true,SO69189
25532,69190,10315,4,,1,20140328,20140404,20140409,4.99,0.3992,0.1248,5.514,7,true,SO69190
25533,69191,5791,1,,1,20140328,20140404,20140409,123.48,9.8784,3.087,136.4454,7,true,SO69191
25534,69192,7457,1,,1,20140328,20140404,20140409,7.28,0.5824,0.182,8.0444,7,true,SO69192
25535,69193,14956,1,,1,20140328,20140404,20140409,4.99,0.3992,0.1248,5.514,7,true,SO69193
25536,69194,10090,1,,1,20140328,20140404,20140409,89.91,7.1928,2.2478,99.3506,7,true,SO69194
25537,69195,16445,6,,1,20140328,20140404,20140409,39.98,3.1984,0.9995,44.1779,7,true,SO69195
25538,69196,12509,8,,1,20140328,20140404,20140409,74.98,5.9984,1.8745,82.8529,7,true,SO69196
25539,69197,18005,10,,1,20140328,20140404,20140409,69.97,5.5976,1.7493,77.3169,7,true,SO69197
25540,69198,8601,8,,1,20140328,20140404,20140409,13.98,1.1184,0.3495,15.4479,7,true,SO69198
25541,69199,18124,8,,1,20140328,20140404,20140409,33.98,2.7184,0.8495,37.5479,7,true,SO69199
25542,69200,8900,8,,1,20140328,20140404,20140409,28.99,2.3192,0.7248,32.034,7,true,SO69200
25543,69201,9636,10,,1,20140328,20140404,20140409,162.99,13.0392,4.0748,180.104,7,true,SO69201
25544,69202,5437,10,,1,20140328,20140404,20140409,60.47,4.8376,1.5118,66.8194,7,true,SO69202
25545,69203,10869,8,,1,20140328,20140404,20140409,23.78,1.9024,0.5945,26.2769,7,true,SO69203
25546,69204,9122,8,,1,20140328,20140404,20140409,28.99,2.3192,0.7248,32.034,7,true,SO69204
25547,69205,3699,10,,1,20140328,20140404,20140409,195.27,15.6216,4.8818,215.7734,7,true,SO69205
25548,69206,9826,8,,1,20140328,20140404,20140409,7.28,0.5824,0.182,8.0444,7,true,SO69206
25549,69207,423,10,,1,20140328,20140404,20140409,42.97,3.4376,1.0743,47.4819,7,true,SO69207
25550,69208,5618,10,,1,20140328,20140404,20140409,7.28,0.5824,0.182,8.0444,7,true,SO69208
25551,69209,7317,6,,1,20140328,20140404,20140409,99.47,7.9576,2.4868,109.9144,7,true,SO69209
25552,69210,10419,4,,1,20140328,20140404,20140409,74.98,5.9984,1.8745,82.8529,7,true,SO69210
25553,69211,2850,4,,1,20140328,20140404,20140409,91.97,7.3576,2.2993,101.6269,7,true,SO69211
25554,69212,7357,8,,1,20140328,20140404,20140409,13.98,1.1184,0.3495,15.4479,7,true,SO69212
25555,69213,6211,1,,1,20140328,20140404,20140409,71.97,5.7576,1.7993,79.5269,7,true,SO69213
25556,69214,6384,6,,1,20140328,20140404,20140409,2329.99,186.3992,58.2498,2574.639,7,true,SO69214
25557,69215,12655,1,,1,20140328,20140404,20140409,2369.97,189.5976,59.2493,2618.8169,7,true,SO69215
25558,69216,12974,4,,1,20140328,20140404,20140409,2294.99,183.5992,57.3748,2535.964,7,true,SO69216
25559,69217,5553,4,,1,20140328,20140404,20140409,2367.2,189.376,59.18,2615.756,7,true,SO69217
25560,69218,942,4,,1,20140328,20140404,20140409,2391.43,191.3144,59.7858,2642.5302,7,true,SO69218
25561,69219,14351,4,,1,20140328,20140404,20140409,2325.96,186.0768,58.149,2570.1858,7,true,SO69219
25562,69220,2037,4,,1,20140328,20140404,20140409,2319.99,185.5992,57.9998,2563.589,7,true,SO69220
25563,69221,8674,8,,1,20140328,20140404,20140409,1282.82,102.6256,32.0705,1417.5161,7,true,SO69221
25564,69222,9019,9,,1,20140328,20140404,20140409,2297.28,183.7824,57.432,2538.4944,7,true,SO69222
25565,69223,14896,9,,1,20140328,20140404,20140409,1193.95,95.516,29.8488,1319.3148,7,true,SO69223
25566,69224,12456,9,,1,20140328,20140404,20140409,1735.98,138.8784,43.3995,1918.2579,7,true,SO69224
25567,69225,15105,9,,1,20140328,20140404,20140409,539.99,43.1992,13.4998,596.689,7,true,SO69225
25568,69226,14301,9,,1,20140328,20140404,20140409,2529.93,202.3944,63.2483,2795.5727,7,true,SO69226
25569,69227,17293,4,,1,20140328,20140404,20140409,834.81,66.7848,20.8703,922.4651,7,true,SO69227
25570,69228,13012,4,,1,20140328,20140404,20140409,2419.06,193.5248,60.4765,2673.0613,7,true,SO69228
25571,69229,1677,6,,1,20140328,20140404,20140409,2420.34,193.6272,60.5085,2674.4757,7,true,SO69229
25572,69230,13035,4,,1,20140328,20140404,20140409,2393.06,191.4448,59.8265,2644.3313,7,true,SO69230
25573,69231,17961,4,,1,20140328,20140404,20140409,1223.84,97.9072,30.596,1352.3432,7,true,SO69231
25574,69232,6821,4,,1,20140328,20140404,20140409,607.96,48.6368,15.199,671.7958,7,true,SO69232
25575,69233,2714,6,,1,20140328,20140404,20140409,588.96,47.1168,14.724,650.8008,7,true,SO69233
25576,69234,5375,1,,1,20140328,20140404,20140409,1179.97,94.3976,29.4993,1303.8669,7,true,SO69234
25577,69235,17518,6,,1,20140328,20140404,20140409,1155.48,92.4384,28.887,1276.8054,7,true,SO69235
25578,69236,17292,4,,1,20140328,20140404,20140409,1700.99,136.0792,42.5248,1879.594,7,true,SO69236
25579,69237,11215,10,,1,20140328,20140404,20140409,539.99,43.1992,13.4998,596.689,7,true,SO69237
25580,69238,536,8,,1,20140328,20140404,20140409,539.99,43.1992,13.4998,596.689,7,true,SO69238
25581,69239,547,10,,1,20140328,20140404,20140409,2428.05,194.244,60.7013,2682.9953,7,true,SO69239
25582,69240,18435,8,,1,20140328,20140404,20140409,2419.06,193.5248,60.4765,2673.0613,7,true,SO69240
25583,69241,9506,9,,1,20140328,20140404,20140409,750.3,60.024,18.7575,829.0815,7,true,SO69241
25584,69242,13005,9,,1,20140328,20140404,20140409,1268.84,101.5072,31.721,1402.0682,7,true,SO69242
25585,69243,8024,9,,1,20140328,20140404,20140409,2443.55,195.484,61.0888,2700.1228,7,true,SO69243
25586,69244,10677,9,,1,20140328,20140404,20140409,2443.55,195.484,61.0888,2700.1228,7,true,SO69244
25587,69245,7531,4,,1,20140329,20140405,20140410,8.99,0.7192,0.2248,9.934,7,true,SO69245
25588,69246,18407,9,,1,20140329,20140405,20140410,75.97,6.0776,1.8993,83.9469,7,true,SO69246
25589,69247,18313,9,,1,20140329,20140405,20140410,71.95,5.756,1.7988,79.5048,7,true,SO69247
25590,69248,12453,9,,1,20140329,20140405,20140410,7.28,0.5824,0.182,8.0444,7,true,SO69248
25591,69249,2571,9,,1,20140329,20140405,20140410,15.23,1.2184,0.3808,16.8292,7,true,SO69249
25592,69250,14995,9,,1,20140329,20140405,20140410,69.99,5.5992,1.7498,77.339,7,true,SO69250
25593,69251,10716,7,,1,20140329,20140405,20140410,2334.97,186.7976,58.3743,2580.1419,7,true,SO69251
25594,69252,7688,7,,1,20140329,20140405,20140410,2357.28,188.5824,58.932,2604.7944,7,true,SO69252
25595,69253,13066,7,,1,20140329,20140405,20140410,2344.96,187.5968,58.624,2591.1808,7,true,SO69253
25596,69254,637,10,,1,20140329,20140405,20140410,2349.98,187.9984,58.7495,2596.7279,7,true,SO69254
25597,69255,6432,8,,1,20140329,20140405,20140410,2379.97,190.3976,59.4993,2629.8669,7,true,SO69255
25598,69256,7673,7,,1,20140329,20140405,20140410,784.47,62.7576,19.6118,866.8394,7,true,SO69256
25599,69257,16125,10,,1,20140329,20140405,20140410,1709.98,136.7984,42.7495,1889.5279,7,true,SO69257
25600,69258,17385,1,,1,20140329,20140405,20140410,10.24,0.8192,0.256,11.3152,7,true,SO69258
25601,69259,10868,6,,1,20140329,20140405,20140410,63.97,5.1176,1.5993,70.6869,7,true,SO69259
25602,69260,913,4,,1,20140329,20140405,20140410,31.73,2.5384,0.7933,35.0617,7,true,SO69260
25603,69261,1875,1,,1,20140329,20140405,20140410,42.97,3.4376,1.0743,47.4819,7,true,SO69261
25604,69262,13249,6,,1,20140329,20140405,20140410,114.96,9.1968,2.874,127.0308,7,true,SO69262
25605,69263,10321,4,,1,20140329,20140405,20140410,195.59,15.6472,4.8898,216.127,7,true,SO69263
25606,69264,7465,4,,1,20140329,20140405,20140410,132.95,10.636,3.3238,146.9098,7,true,SO69264
25607,69265,1881,6,,1,20140329,20140405,20140410,29.99,2.3992,0.7498,33.139,7,true,SO69265
25608,69266,2932,4,,1,20140329,20140405,20140410,17.27,1.3816,0.4318,19.0834,7,true,SO69266
25609,69267,13357,6,,1,20140329,20140405,20140410,49.97,3.9976,1.2493,55.2169,7,true,SO69267
25610,69268,12937,1,,1,20140329,20140405,20140410,23.97,1.9176,0.5993,26.4869,7,true,SO69268
25611,69269,10566,1,,1,20140329,20140405,20140410,69.99,5.5992,1.7498,77.339,7,true,SO69269
25612,69270,7307,4,,1,20140329,20140405,20140410,119.98,9.5984,2.9995,132.5779,7,true,SO69270
25613,69271,17576,4,,1,20140329,20140405,20140410,119.98,9.5984,2.9995,132.5779,7,true,SO69271
25614,69272,13291,4,,1,20140329,20140405,20140410,123.98,9.9184,3.0995,136.9979,7,true,SO69272
25615,69273,1493,4,,1,20140329,20140405,20140410,78.98,6.3184,1.9745,87.2729,7,true,SO69273
25616,69274,12754,4,,1,20140329,20140405,20140410,89.97,7.1976,2.2493,99.4169,7,true,SO69274
25617,69275,8473,1,,1,20140329,20140405,20140410,124.99,9.9992,3.1248,138.114,7,true,SO69275
25618,69276,8903,6,,1,20140329,20140405,20140410,81.46,6.5168,2.0365,90.0133,7,true,SO69276
25619,69277,17208,4,,1,20140329,20140405,20140410,39.98,3.1984,0.9995,44.1779,7,true,SO69277
25620,69278,7082,6,,1,20140329,20140405,20140410,39.98,3.1984,0.9995,44.1779,7,true,SO69278
25621,69279,1406,7,,1,20140329,20140405,20140410,15.23,1.2184,0.3808,16.8292,7,true,SO69279
25622,69280,400,7,,1,20140329,20140405,20140410,7.28,0.5824,0.182,8.0444,7,true,SO69280
25623,69281,377,10,,1,20140329,20140405,20140410,148.98,11.9184,3.7245,164.6229,7,true,SO69281
25624,69282,3503,10,,1,20140329,20140405,20140410,119.96,9.5968,2.999,132.5558,7,true,SO69282
25625,69283,5323,7,,1,20140329,20140405,20140410,23.78,1.9024,0.5945,26.2769,7,true,SO69283
25626,69284,16531,10,,1,20140329,20140405,20140410,63.97,5.1176,1.5993,70.6869,7,true,SO69284
25627,69285,18950,8,,1,20140329,20140405,20140410,38.98,3.1184,0.9745,43.0729,7,true,SO69285
25628,69286,5997,4,,1,20140329,20140405,20140410,2541.32,203.3056,63.533,2808.1586,7,true,SO69286
25629,69287,10259,4,,1,20140329,20140405,20140410,898.46,71.8768,22.4615,992.7983,7,true,SO69287
25630,69288,7499,1,,1,20140329,20140405,20140410,2329.98,186.3984,58.2495,2574.6279,7,true,SO69288
25631,69289,7591,6,,1,20140329,20140405,20140410,2294.99,183.5992,57.3748,2535.964,7,true,SO69289
25632,69290,17098,4,,1,20140329,20140405,20140410,2376.96,190.1568,59.424,2626.5408,7,true,SO69290
25633,69291,10561,6,,1,20140329,20140405,20140410,839.48,67.1584,20.987,927.6254,7,true,SO69291
25634,69292,10590,1,,1,20140329,20140405,20140410,769.49,61.5592,19.2373,850.2865,7,true,SO69292
25635,69293,14510,4,,1,20140329,20140405,20140410,2331.95,186.556,58.2988,2576.8048,7,true,SO69293
25636,69294,1388,9,,1,20140329,20140405,20140410,2362.27,188.9816,59.0568,2610.3084,7,true,SO69294
25637,69295,3680,9,,1,20140329,20140405,20140410,2374.98,189.9984,59.3745,2624.3529,7,true,SO69295
25638,69296,467,9,,1,20140329,20140405,20140410,1155.48,92.4384,28.887,1276.8054,7,true,SO69296
25639,69297,10952,9,,1,20140329,20140405,20140410,553.97,44.3176,13.8493,612.1369,7,true,SO69297
25640,69298,15680,9,,1,20140329,20140405,20140410,2319.99,185.5992,57.9998,2563.589,7,true,SO69298
25641,69299,6279,9,,1,20140329,20140405,20140410,2482.23,198.5784,62.0558,2742.8642,7,true,SO69299
25642,69300,7937,9,,1,20140329,20140405,20140410,2523.92,201.9136,63.098,2788.9316,7,true,SO69300
25643,69301,17437,6,,1,20140329,20140405,20140410,2433.04,194.6432,60.826,2688.5092,7,true,SO69301
25644,69302,10618,6,,1,20140329,20140405,20140410,1155.48,92.4384,28.887,1276.8054,7,true,SO69302
25645,69303,16806,6,,1,20140329,20140405,20140410,1170.48,93.6384,29.262,1293.3804,7,true,SO69303
25646,69304,13219,4,,1,20140329,20140405,20140410,1735.98,138.8784,43.3995,1918.2579,7,true,SO69304
25647,69305,16726,10,,1,20140329,20140405,20140410,539.99,43.1992,13.4998,596.689,7,true,SO69305
25648,69306,10791,7,,1,20140329,20140405,20140410,574.46,45.9568,14.3615,634.7783,7,true,SO69306
25649,69307,6718,10,,1,20140329,20140405,20140410,607.96,48.6368,15.199,671.7958,7,true,SO69307
25650,69308,849,7,,1,20140329,20140405,20140410,1728.27,138.2616,43.2068,1909.7384,7,true,SO69308
25651,69309,1567,8,15,5,20140330,20140407,20140412,7041.5716,563.5976,176.1242,7781.2934,8,false,SO69309
25652,69310,3897,8,15,5,20140330,20140407,20140412,249.5428,19.9634,6.2386,275.7448,8,false,SO69310
25653,69311,14385,9,,1,20140330,20140406,20140411,27.28,2.1824,0.682,30.1444,7,true,SO69311
25654,69312,2259,9,,1,20140330,20140406,20140411,21.98,1.7584,0.5495,24.2879,7,true,SO69312
25655,69313,8861,9,,1,20140330,20140406,20140411,4.99,0.3992,0.1248,5.514,7,true,SO69313
25656,69314,4358,9,,1,20140330,20140406,20140411,4.99,0.3992,0.1248,5.514,7,true,SO69314
25657,69315,3867,9,,1,20140330,20140406,20140411,34.99,2.7992,0.8748,38.664,7,true,SO69315
25658,69316,1540,9,,1,20140330,20140406,20140411,34.99,2.7992,0.8748,38.664,7,true,SO69316
25659,69317,13902,10,,1,20140330,20140406,20140411,2334.97,186.7976,58.3743,2580.1419,7,true,SO69317
25660,69318,17900,10,,1,20140330,20140406,20140411,2297.28,183.7824,57.432,2538.4944,7,true,SO69318
25661,69319,16152,8,,1,20140330,20140406,20140411,2353.95,188.316,58.8488,2601.1148,7,true,SO69319
25662,69320,18322,10,,1,20140330,20140406,20140411,2294.99,183.5992,57.3748,2535.964,7,true,SO69320
25663,69321,4960,10,,1,20140330,20140406,20140411,2443.35,195.468,61.0838,2699.9018,7,true,SO69321
25664,69322,2263,10,,1,20140330,20140406,20140411,2451.3,196.104,61.2825,2708.6865,7,true,SO69322
25665,69323,4525,10,,1,20140330,20140406,20140411,561.97,44.9576,14.0493,620.9769,7,true,SO69323
25666,69324,15327,10,,1,20140330,20140406,20140411,611.96,48.9568,15.299,676.2158,7,true,SO69324
25667,69325,5703,8,,1,20140330,20140406,20140411,1709.98,136.7984,42.7495,1889.5279,7,true,SO69325
25668,69326,3197,4,,1,20140330,20140406,20140411,24.99,1.9992,0.6248,27.614,7,true,SO69326
25669,69327,6153,6,,1,20140330,20140406,20140411,15.23,1.2184,0.3808,16.8292,7,true,SO69327
25670,69328,14280,6,,1,20140330,20140406,20140411,21.49,1.7192,0.5373,23.7465,7,true,SO69328
25671,69329,5463,1,,1,20140330,20140406,20140411,59.98,4.7984,1.4995,66.2779,7,true,SO69329
25672,69330,17626,4,,1,20140330,20140406,20140411,58.47,4.6776,1.4618,64.6094,7,true,SO69330
25673,69331,898,1,,1,20140330,20140406,20140411,69.97,5.5976,1.7493,77.3169,7,true,SO69331
25674,69332,11513,6,,1,20140330,20140406,20140411,71.58,5.7264,1.7895,79.0959,7,true,SO69332
25675,69333,8897,4,,1,20140330,20140406,20140411,49.97,3.9976,1.2493,55.2169,7,true,SO69333
25676,69334,12645,4,,1,20140330,20140406,20140411,133.47,10.6776,3.3368,147.4844,7,true,SO69334
25677,69335,700,6,,1,20140330,20140406,20140411,144.47,11.5576,3.6118,159.6394,7,true,SO69335
25678,69336,1751,1,,1,20140330,20140406,20140411,69.99,5.5992,1.7498,77.339,7,true,SO69336
25679,69337,7498,6,,1,20140330,20140406,20140411,94.48,7.5584,2.362,104.4004,7,true,SO69337
25680,69338,5926,1,,1,20140330,20140406,20140411,39.98,3.1984,0.9995,44.1779,7,true,SO69338
25681,69339,7482,6,,1,20140330,20140406,20140411,124.99,9.9992,3.1248,138.114,7,true,SO69339
25682,69340,5568,6,,1,20140330,20140406,20140411,27.92,2.2336,0.698,30.8516,7,true,SO69340
25683,69341,2800,1,,1,20140330,20140406,20140411,4.99,0.3992,0.1248,5.514,7,true,SO69341
25684,69342,17687,1,,1,20140330,20140406,20140411,39.98,3.1984,0.9995,44.1779,7,true,SO69342
25685,69343,16427,1,,1,20140330,20140406,20140411,39.98,3.1984,0.9995,44.1779,7,true,SO69343
25686,69344,2981,1,,1,20140330,20140406,20140411,140.47,11.2376,3.5118,155.2194,7,true,SO69344
25687,69345,5931,1,,1,20140330,20140406,20140411,36.96,2.9568,0.924,40.8408,7,true,SO69345
25688,69346,1557,7,,1,20140330,20140406,20140411,24.27,1.9416,0.6068,26.8184,7,true,SO69346
25689,69347,5056,10,,1,20140330,20140406,20140411,74.98,5.9984,1.8745,82.8529,7,true,SO69347
25690,69348,14075,10,,1,20140330,20140406,20140411,78.96,6.3168,1.974,87.2508,7,true,SO69348
25691,69349,10388,8,,1,20140330,20140406,20140411,4.99,0.3992,0.1248,5.514,7,true,SO69349
25692,69350,11531,10,,1,20140330,20140406,20140411,27.77,2.2216,0.6943,30.6859,7,true,SO69350
25693,69351,3740,10,,1,20140330,20140406,20140411,39.98,3.1984,0.9995,44.1779,7,true,SO69351
25694,69352,6039,8,,1,20140330,20140406,20140411,21.49,1.7192,0.5373,23.7465,7,true,SO69352
25695,69353,7704,8,,1,20140330,20140406,20140411,40.23,3.2184,1.0058,44.4542,7,true,SO69353
